timestamp,measurement_time,measurement_hour,region_id,cell_id,sector_id,measurement_type,cell_priority,neighbor_cell_id,scenario_id,latency_ms,jitter_ms,packet_loss_pct,alarm_code,interference_flag
864,2025-01-09 00:00:00,0,REGION_SEOUL_001,CELL05,SEC3,VIDEO,1,,S3,20.00115685062771,2.743071599570711,1.1502292105894498,0,0
865,2025-01-09 00:05:00,0,REGION_SEOUL_001,CELL05,SEC3,VIDEO,4,,S3,19.533666039237055,2.6005071203942887,0.8551779619373926,0,0
866,2025-01-09 00:10:00,0,REGION_SEOUL_001,CELL05,SEC3,VIDEO,1,,S3,19.329962841159592,2.9219895189501703,0.653378598764706,0,0
867,2025-01-09 00:15:00,0,REGION_SEOUL_001,CELL05,SEC3,DATA,3,NB_8860,S3,20.3098247783329,3.843363243409973,0.8447675021735429,0,0
868,2025-01-09 00:20:00,0,REGION_SEOUL_001,CELL05,SEC3,VIDEO,2,,S3,19.90018033881937,2.2703455469123313,0.6321892237937878,0,0
869,2025-01-09 00:25:00,0,REGION_SEOUL_001,CELL05,SEC3,IOT,3,,S3,21.06176578734941,2.3054581219101387,0.8261553077508482,0,0
870,2025-01-09 00:30:00,0,REGION_SEOUL_001,CELL05,SEC3,DATA,2,NB_7228,S3,21.0715170721369,2.8826822454690175,1.6200724021316337,0,0
871,2025-01-09 00:35:00,0,REGION_SEOUL_001,CELL05,SEC3,VIDEO,2,,S3,19.905802153868414,2.3185387248237523,1.0716563639459542,0,0
872,2025-01-09 00:40:00,0,REGION_SEOUL_001,CELL05,SEC3,IOT,3,,S3,20.648385926900943,2.509031746894585,0.8145951540794127,0,0
873,2025-01-09 00:45:00,0,REGION_SEOUL_001,CELL05,SEC3,VIDEO,2,,S3,21.98207787410801,3.1695799428052522,1.203860678558126,0,0
874,2025-01-09 00:50:00,0,REGION_SEOUL_001,CELL05,SEC3,VOICE,2,,S3,19.20259916852477,2.973698103893831,0.7209870312773473,0,0
875,2025-01-09 00:55:00,0,REGION_SEOUL_001,CELL05,SEC4,IOT,1,,S3,20.02383896292189,3.219254807779749,0.8783125594965742,0,0
876,2025-01-09 01:00:00,1,REGION_SEOUL_001,CELL05,SEC4,IOT,3,,S3,18.45746717025107,3.2955290101308146,0.443748566236254,0,0
877,2025-01-09 01:05:00,1,REGION_SEOUL_001,CELL05,SEC4,VIDEO,2,,S3,20.719796197552853,3.6712969635879222,1.3822207145098153,0,0
878,2025-01-09 01:10:00,1,REGION_SEOUL_001,CELL05,SEC4,VIDEO,3,,S3,20.297761701946577,3.1895166860560726,0.9394811806115866,0,0
879,2025-01-09 01:15:00,1,REGION_SEOUL_001,CELL05,SEC4,DATA,3,NB_7161,S3,20.69130439404642,3.6024904912698963,0.7543706525663734,0,0
880,2025-01-09 01:20:00,1,REGION_SEOUL_001,CELL05,SEC4,DATA,1,NB_9103,S3,18.516711196215233,3.0535372516493946,1.1948472268066892,0,0
881,2025-01-09 01:25:00,1,REGION_SEOUL_001,CELL05,SEC4,VIDEO,1,,S3,21.148348519846603,3.1952150309733693,0.6856835048989992,0,0
882,2025-01-09 01:30:00,1,REGION_SEOUL_001,CELL05,SEC4,VIDEO,2,,S3,20.15303430649307,3.18876028990185,0.703919615916776,0,0
883,2025-01-09 01:35:00,1,REGION_SEOUL_001,CELL05,SEC4,VOICE,1,,S3,21.544246743387184,3.142279000511172,0.8862856056777113,0,0
884,2025-01-09 01:40:00,1,REGION_SEOUL_001,CELL05,SEC4,VIDEO,2,,S3,19.343399102561982,3.102837739470721,0.6407446407657448,0,0
885,2025-01-09 01:45:00,1,REGION_SEOUL_001,CELL05,SEC4,DATA,4,NB_2070,S3,21.02361583415007,3.9104918844543306,0.8039653978449517,0,0
886,2025-01-09 01:50:00,1,REGION_SEOUL_001,CELL05,SEC4,DATA,5,NB_1994,S3,20.66754716083596,3.349048106248004,0.9405527264073609,0,0
887,2025-01-09 01:55:00,1,REGION_SEOUL_001,CELL05,SEC4,VIDEO,2,,S3,22.286976297936256,2.7763062883879925,0.9676375853771543,0,0
888,2025-01-09 02:00:00,2,REGION_SEOUL_001,CELL05,SEC4,IOT,4,,S3,19.82553515339321,4.171712484514922,0.6026096456573806,0,0
889,2025-01-09 02:05:00,2,REGION_SEOUL_001,CELL05,SEC4,VOICE,1,,S3,19.167685499127955,2.811473463849911,0.9267010467962533,0,0
890,2025-01-09 02:10:00,2,REGION_SEOUL_001,CELL05,SEC4,VIDEO,2,,S3,19.259320310032514,2.9973856806123784,1.1742001961032718,0,0
891,2025-01-09 02:15:00,2,REGION_SEOUL_001,CELL05,SEC4,VOICE,3,,S3,18.337519963991177,2.584684628402323,1.2242309021619322,0,0
892,2025-01-09 02:20:00,2,REGION_SEOUL_001,CELL05,SEC4,DATA,2,NB_7192,S3,19.24539225322162,3.358556265814034,0.8507419655121314,0,0
893,2025-01-09 02:25:00,2,REGION_SEOUL_001,CELL05,SEC4,VIDEO,2,,S3,16.489111364237196,3.8451177680896556,0.9433482140212228,0,0
894,2025-01-09 02:30:00,2,REGION_SEOUL_001,CELL05,SEC4,DATA,2,NB_6295,S3,22.053149419390163,2.2544172923755212,0.9256540598449747,0,0
895,2025-01-09 02:35:00,2,REGION_SEOUL_001,CELL05,SEC4,VIDEO,3,,S3,22.901071774155263,2.8613145402763545,0.5824913159105756,0,0
896,2025-01-09 02:40:00,2,REGION_SEOUL_001,CELL05,SEC4,VIDEO,2,,S3,19.77862204971641,3.5583068345889615,0.8379524280963386,0,0
897,2025-01-09 02:45:00,2,REGION_SEOUL_001,CELL05,SEC4,DATA,1,NB_4615,S3,20.657152092943242,2.4703413429507437,1.238868489133028,0,0
898,2025-01-09 02:50:00,2,REGION_SEOUL_001,CELL05,SEC4,VIDEO,1,,S3,20.246013663280067,3.2871911277410057,1.2436344376548336,0,0
899,2025-01-09 02:55:00,2,REGION_SEOUL_001,CELL05,SEC4,VIDEO,1,,S3,18.03041101790684,2.3492796621283194,1.123567623165245,0,0
900,2025-01-09 03:00:00,3,REGION_SEOUL_001,CELL05,SEC5,VOICE,2,,S3,21.539389297175163,3.203965408712996,0.2016352805683861,0,0
901,2025-01-09 03:05:00,3,REGION_SEOUL_001,CELL05,SEC5,IOT,1,,S3,21.763175733255764,3.0389087770416414,0.7655461949609201,0,0
902,2025-01-09 03:10:00,3,REGION_SEOUL_001,CELL05,SEC5,VIDEO,2,,S3,18.438524523567807,4.658791495399317,1.140278330204284,0,0
903,2025-01-09 03:15:00,3,REGION_SEOUL_001,CELL05,SEC5,IOT,2,,S3,20.494834130566947,3.372234086501879,1.513717785504531,0,0
904,2025-01-09 03:20:00,3,REGION_SEOUL_001,CELL05,SEC5,DATA,1,NB_4754,S3,19.605858083212034,1.9137881804485886,0.995631974914247,0,0
905,2025-01-09 03:25:00,3,REGION_SEOUL_001,CELL05,SEC5,VOICE,2,,S3,21.78488300936675,2.9626268991256226,1.0287618720581586,0,0
906,2025-01-09 03:30:00,3,REGION_SEOUL_001,CELL05,SEC5,VIDEO,2,,S3,19.875686666471985,3.412148038842792,0.9660544797066903,0,0
907,2025-01-09 03:35:00,3,REGION_SEOUL_001,CELL05,SEC5,VIDEO,3,,S3,19.916310526229204,2.793421196380812,0.6080422324691457,0,0
908,2025-01-09 03:40:00,3,REGION_SEOUL_001,CELL05,SEC5,VIDEO,1,,S3,22.731318229179774,2.771714710044631,1.105577922986703,0,0
909,2025-01-09 03:45:00,3,REGION_SEOUL_001,CELL05,SEC5,VIDEO,2,,S3,18.07187653879325,2.7961276938493698,0.5435957058126731,0,0
910,2025-01-09 03:50:00,3,REGION_SEOUL_001,CELL05,SEC5,VIDEO,2,,S3,20.3720756461798,3.273579676582912,0.9744275632474962,0,0
911,2025-01-09 03:55:00,3,REGION_SEOUL_001,CELL05,SEC5,IOT,1,,S3,20.132976247368035,2.3723650118651465,1.0267149345711872,0,0
912,2025-01-09 04:00:00,4,REGION_SEOUL_001,CELL05,SEC5,IOT,2,,S3,19.09457882842835,2.7192371700841584,1.0147894826978223,0,0
913,2025-01-09 04:05:00,4,REGION_SEOUL_001,CELL05,SEC5,VIDEO,1,,S3,23.059732004329252,3.5164900738903473,0.6104778523318504,0,0
914,2025-01-09 04:10:00,4,REGION_SEOUL_001,CELL05,SEC5,DATA,3,NB_8899,S3,20.504823034678328,2.7564702401345484,0.787292004147158,0,0
915,2025-01-09 04:15:00,4,REGION_SEOUL_001,CELL05,SEC5,DATA,2,NB_3263,S3,21.007659641919087,2.7265470209535234,1.206620801930376,0,0
916,2025-01-09 04:20:00,4,REGION_SEOUL_001,CELL05,SEC5,VOICE,5,,S3,21.221905974965953,2.311821687748965,1.0218573460455853,0,0
917,2025-01-09 04:25:00,4,REGION_SEOUL_001,CELL05,SEC5,IOT,1,,S3,19.518718502866967,3.3229569610205187,0.7892578125848764,0,0
918,2025-01-09 04:30:00,4,REGION_SEOUL_001,CELL05,SEC5,IOT,4,,S3,21.86264637441555,3.2127197036324873,0.6786600808499399,0,0
919,2025-01-09 04:35:00,4,REGION_SEOUL_001,CELL05,SEC5,DATA,3,NB_1746,S3,21.56080166791033,3.486182210283652,1.2408430750068395,0,0
920,2025-01-09 04:40:00,4,REGION_SEOUL_001,CELL05,SEC5,VIDEO,2,,S3,19.816849414804775,2.943533338419044,1.010308897381501,0,0
921,2025-01-09 04:45:00,4,REGION_SEOUL_001,CELL05,SEC5,DATA,2,NB_2533,S3,21.40740021448741,3.1578910518397962,0.6607724931567962,0,0
922,2025-01-09 04:50:00,4,REGION_SEOUL_001,CELL05,SEC5,DATA,1,NB_7466,S3,21.859903858452142,3.1536847484585078,0.9434046937228449,0,0
923,2025-01-09 04:55:00,4,REGION_SEOUL_001,CELL05,SEC5,IOT,2,,S3,21.192642604593573,2.2875059441091867,0.7581676979732919,0,0
924,2025-01-09 05:00:00,5,REGION_SEOUL_001,CELL05,SEC5,DATA,4,NB_1031,S3,18.74717061400526,4.17672260960904,1.090413902473951,0,0
925,2025-01-09 05:05:00,5,REGION_SEOUL_001,CELL05,SEC6,DATA,2,NB_7170,S3,19.861467910722496,3.489029235189396,1.3760856316701378,0,0
926,2025-01-09 05:10:00,5,REGION_SEOUL_001,CELL05,SEC6,IOT,2,,S3,20.713055650780376,3.03949993637616,0.6757481438788125,0,0
927,2025-01-09 05:15:00,5,REGION_SEOUL_001,CELL05,SEC6,DATA,1,NB_2928,S3,20.378180752479103,2.887892224697408,1.0471522577332244,0,0
928,2025-01-09 05:20:00,5,REGION_SEOUL_001,CELL05,SEC6,VIDEO,1,,S3,18.88224079279226,3.661977149443307,1.0416953525623465,0,0
929,2025-01-09 05:25:00,5,REGION_SEOUL_001,CELL05,SEC6,IOT,2,,S3,19.570154851502817,3.047961857899646,0.3566430924968964,0,0
930,2025-01-09 05:30:00,5,REGION_SEOUL_001,CELL05,SEC6,VOICE,3,,S3,20.52779992996073,3.456811195921035,1.2497849250344424,0,0
931,2025-01-09 05:35:00,5,REGION_SEOUL_001,CELL05,SEC6,IOT,3,,S3,17.73617812175499,2.7109887960288583,1.6296842716927533,0,0
932,2025-01-09 05:40:00,5,REGION_SEOUL_001,CELL05,SEC6,IOT,2,,S3,20.028995291911656,2.5622753507758973,1.0414109065596815,0,0
933,2025-01-09 05:45:00,5,REGION_SEOUL_001,CELL05,SEC6,IOT,1,,S3,21.04496708695078,2.9191318761386853,1.4078860017949477,0,0
934,2025-01-09 05:50:00,5,REGION_SEOUL_001,CELL05,SEC6,VIDEO,2,,S3,20.424407053191302,3.0052887654111244,0.6236316886258488,0,0
935,2025-01-09 05:55:00,5,REGION_SEOUL_001,CELL05,SEC6,VOICE,2,,S3,18.71378193585828,3.2117608198733976,0.7843707313138093,0,0
936,2025-01-09 06:00:00,6,REGION_SEOUL_001,CELL05,SEC6,DATA,2,NB_7444,S3,18.977731643057815,3.7334495346423986,1.0213729703218744,0,0
937,2025-01-09 06:05:00,6,REGION_SEOUL_001,CELL05,SEC6,IOT,4,,S3,22.23049284899917,3.556015926044968,0.7438959820335106,0,0
938,2025-01-09 06:10:00,6,REGION_SEOUL_001,CELL05,SEC6,DATA,1,NB_8903,S3,18.59352979489002,3.659003381731047,1.0114293718137102,0,0
939,2025-01-09 06:15:00,6,REGION_SEOUL_001,CELL05,SEC6,VOICE,2,,S3,21.778501759588096,2.6336952833609355,1.3010124115768775,0,0
940,2025-01-09 06:20:00,6,REGION_SEOUL_001,CELL05,SEC6,VOICE,2,,S3,19.06802707222591,2.8525352449155976,0.7350805672726702,0,0
941,2025-01-09 06:25:00,6,REGION_SEOUL_001,CELL05,SEC6,VOICE,3,,S3,21.69526115905885,3.483997785834212,1.3142558179637411,0,0
942,2025-01-09 06:30:00,6,REGION_SEOUL_001,CELL05,SEC6,DATA,2,NB_3235,S3,20.811655956935027,3.6074737346665193,0.4230118836661677,0,0
943,2025-01-09 06:35:00,6,REGION_SEOUL_001,CELL05,SEC6,VIDEO,1,,S3,19.47793555042315,3.3709260132832926,0.829370444359925,0,0
944,2025-01-09 06:40:00,6,REGION_SEOUL_001,CELL05,SEC6,VOICE,3,,S3,17.35020464848669,2.718642323214164,0.9409203468167935,0,0
945,2025-01-09 06:45:00,6,REGION_SEOUL_001,CELL05,SEC6,DATA,3,NB_6789,S3,20.597851551484688,2.479191049936251,0.7219126103019633,0,0
946,2025-01-09 06:50:00,6,REGION_SEOUL_001,CELL05,SEC6,VIDEO,3,,S3,20.272344704952936,3.1164888224284804,0.8335559645208385,0,0
947,2025-01-09 06:55:00,6,REGION_SEOUL_001,CELL05,SEC6,VIDEO,2,,S3,20.620869168347877,2.55413759986112,1.418843448720086,0,0
948,2025-01-09 07:00:00,7,REGION_SEOUL_001,CELL05,SEC6,VOICE,1,,S3,20.80910223525832,3.2303205509744934,1.3719795714496887,0,0
949,2025-01-09 07:05:00,7,REGION_SEOUL_001,CELL05,SEC6,DATA,2,NB_9896,S3,18.028809406888556,3.625342620039259,1.216010278450351,0,0
950,2025-01-09 07:10:00,7,REGION_SEOUL_001,CELL05,SEC7,IOT,2,,S3,20.589907710367306,3.094544461855497,1.3123637099900567,0,0
951,2025-01-09 07:15:00,7,REGION_SEOUL_001,CELL05,SEC7,IOT,2,,S3,21.113811011900573,2.3470853869141726,0.8138888739194174,0,0
952,2025-01-09 07:20:00,7,REGION_SEOUL_001,CELL05,SEC7,IOT,3,,S3,21.0961140317508,2.74535208029971,0.6331478723708961,0,0
953,2025-01-09 07:25:00,7,REGION_SEOUL_001,CELL05,SEC7,VOICE,1,,S3,18.12041506423631,3.432341634748256,0.7577197456082414,0,0
954,2025-01-09 07:30:00,7,REGION_SEOUL_001,CELL05,SEC7,DATA,1,NB_2760,S3,21.73144812056488,3.2369607122583934,0.8022946613088099,0,0
955,2025-01-09 07:35:00,7,REGION_SEOUL_001,CELL05,SEC7,DATA,4,NB_8679,S3,20.64304923352018,3.2769462001264493,0.8171455099217756,0,0
956,2025-01-09 07:40:00,7,REGION_SEOUL_001,CELL05,SEC7,DATA,3,NB_4236,S3,20.83332195913141,3.8844814293128724,1.1584416374880064,0,0
957,2025-01-09 07:45:00,7,REGION_SEOUL_001,CELL05,SEC7,DATA,2,NB_9680,S3,18.656449909827423,3.174534599213034,1.0969533638548616,0,0
958,2025-01-09 07:50:00,7,REGION_SEOUL_001,CELL05,SEC7,DATA,2,NB_6644,S3,21.135638276540746,3.158761881124628,0.9473014204030821,0,0
959,2025-01-09 07:55:00,7,REGION_SEOUL_001,CELL05,SEC7,DATA,3,NB_2876,S3,17.41412892825494,3.4283376990672934,0.9657767069768954,0,0
960,2025-01-09 08:00:00,8,REGION_SEOUL_001,CELL05,SEC7,DATA,5,NB_4375,S3,18.727704692893205,2.4134190479965874,1.32847668454072,0,0
961,2025-01-09 08:05:00,8,REGION_SEOUL_001,CELL05,SEC7,VIDEO,3,,S3,21.899876423799068,2.777444879708628,0.6124531122698682,0,0
962,2025-01-09 08:10:00,8,REGION_SEOUL_001,CELL05,SEC7,VIDEO,2,,S3,21.062891656965526,2.6307569304095026,1.236901920104712,0,0
963,2025-01-09 08:15:00,8,REGION_SEOUL_001,CELL05,SEC7,DATA,2,NB_9989,S3,20.437262132744145,3.327457022325122,0.36661173993846263,0,0
964,2025-01-09 08:20:00,8,REGION_SEOUL_001,CELL05,SEC7,DATA,2,NB_3182,S3,21.415570815838887,2.5404488352451486,0.8302313011943222,0,0
965,2025-01-09 08:25:00,8,REGION_SEOUL_001,CELL05,SEC7,DATA,1,NB_9837,S3,21.51978901092072,3.281723954395039,1.4531760324422671,0,0
966,2025-01-09 08:30:00,8,REGION_SEOUL_001,CELL05,SEC7,DATA,2,NB_7627,S3,21.136872767221377,2.891615159472115,1.090252567694842,0,0
967,2025-01-09 08:35:00,8,REGION_SEOUL_001,CELL05,SEC7,VIDEO,2,,S3,19.673858081335695,2.8219220447733884,0.8600074884566308,0,0
968,2025-01-09 08:40:00,8,REGION_SEOUL_001,CELL05,SEC7,VIDEO,2,,S3,18.682930189301466,3.4559136018642587,1.274596107032007,0,0
969,2025-01-09 08:45:00,8,REGION_SEOUL_001,CELL05,SEC7,VOICE,3,,S3,19.004880613608144,2.333917508902397,1.1785312230260057,0,0
970,2025-01-09 08:50:00,8,REGION_SEOUL_001,CELL05,SEC7,IOT,1,,S3,22.11588158154223,2.7556580768258936,1.166384450635884,0,0
971,2025-01-09 08:55:00,8,REGION_SEOUL_001,CELL05,SEC7,DATA,2,NB_8087,S3,18.086752074410068,4.4647601123240355,0.9395922483703707,0,0
972,2025-01-09 09:00:00,9,REGION_SEOUL_001,CELL05,SEC7,VOICE,2,,S3,20.73623510621893,3.9252092570772628,1.2879835149167924,0,0
973,2025-01-09 09:05:00,9,REGION_SEOUL_001,CELL05,SEC7,DATA,3,NB_3910,S3,20.738538687463986,2.092792523475359,0.8068295063582201,0,0
974,2025-01-09 09:10:00,9,REGION_SEOUL_001,CELL05,SEC7,DATA,3,NB_7365,S3,22.202085699744437,2.7462216361898197,0.7926447787943363,0,0
975,2025-01-09 09:15:00,9,REGION_SEOUL_001,CELL05,SEC8,DATA,2,NB_4943,S3,20.73433871178068,3.0314076701778165,1.5622838960914756,0,0
976,2025-01-09 09:20:00,9,REGION_SEOUL_001,CELL05,SEC8,DATA,2,NB_5795,S3,19.365164400849764,2.294396542108106,0.8500250936491545,0,0
977,2025-01-09 09:25:00,9,REGION_SEOUL_001,CELL05,SEC8,IOT,2,,S3,19.388786618933146,4.009015513412116,0.390446621085592,0,0
978,2025-01-09 09:30:00,9,REGION_SEOUL_001,CELL05,SEC8,DATA,2,NB_7270,S3,19.99132907379659,3.014790611347172,1.3187485790640552,0,0
979,2025-01-09 09:35:00,9,REGION_SEOUL_001,CELL05,SEC8,IOT,2,,S3,21.699003879995065,2.907039176940485,1.4083906573572964,0,0
980,2025-01-09 09:40:00,9,REGION_SEOUL_001,CELL05,SEC8,VOICE,1,,S3,21.20977978812395,3.190532619851176,0.9292749090855247,0,0
981,2025-01-09 09:45:00,9,REGION_SEOUL_001,CELL05,SEC8,DATA,1,NB_9330,S3,18.37143304866461,3.18256515616198,0.37167999288798814,0,0
982,2025-01-09 09:50:00,9,REGION_SEOUL_001,CELL05,SEC8,VIDEO,5,,S3,20.41799423795728,2.5728227464687192,0.9834346270981388,0,0
983,2025-01-09 09:55:00,9,REGION_SEOUL_001,CELL05,SEC8,IOT,1,,S3,21.237895150963535,3.657642372544394,1.6216903364280257,0,0
984,2025-01-09 10:00:00,10,REGION_SEOUL_001,CELL05,SEC8,DATA,3,NB_4205,S3,19.644236921616248,3.0810179695883004,1.0607677350879703,0,0
985,2025-01-09 10:05:00,10,REGION_SEOUL_001,CELL05,SEC8,VOICE,3,,S3,16.760038359827618,3.654373279483071,1.2308074124642931,0,0
986,2025-01-09 10:10:00,10,REGION_SEOUL_001,CELL05,SEC8,IOT,3,,S3,19.70529032458416,2.7121808158988716,1.2480436120920744,0,0
987,2025-01-09 10:15:00,10,REGION_SEOUL_001,CELL05,SEC8,VIDEO,2,,S3,17.772275449605388,2.1020351508479775,1.291388043820813,0,0
988,2025-01-09 10:20:00,10,REGION_SEOUL_001,CELL05,SEC8,VIDEO,4,,S3,17.534817584005054,3.718645454930931,1.5587589855625814,0,0
989,2025-01-09 10:25:00,10,REGION_SEOUL_001,CELL05,SEC8,IOT,2,,S3,21.597748848544917,3.3701982333243112,1.3240363011417415,0,0
990,2025-01-09 10:30:00,10,REGION_SEOUL_001,CELL05,SEC8,IOT,1,,S3,23.78154593904295,3.5841080675186494,0.975784899346217,0,0
991,2025-01-09 10:35:00,10,REGION_SEOUL_001,CELL05,SEC8,DATA,1,NB_4472,S3,22.04642818062069,3.6148660552572727,0.6652377294852322,0,0
992,2025-01-09 10:40:00,10,REGION_SEOUL_001,CELL05,SEC8,VIDEO,3,,S3,16.084110495765977,3.0096424055344415,1.1289142836737718,0,0
993,2025-01-09 10:45:00,10,REGION_SEOUL_001,CELL05,SEC8,VIDEO,2,,S3,19.74048096417724,2.8165340737792635,0.9419643828246922,0,0
994,2025-01-09 10:50:00,10,REGION_SEOUL_001,CELL05,SEC8,DATA,3,NB_7090,S3,19.11546738966608,2.9541609908412068,1.2150359122193335,0,0
995,2025-01-09 10:55:00,10,REGION_SEOUL_001,CELL05,SEC8,VIDEO,2,,S3,17.793616504425284,3.2757132853668454,0.7411389071362167,0,0
996,2025-01-09 11:00:00,11,REGION_SEOUL_001,CELL05,SEC8,DATA,3,NB_3458,S3,20.69728811463378,3.1385192274147697,0.9098163590274073,0,0
997,2025-01-09 11:05:00,11,REGION_SEOUL_001,CELL05,SEC8,IOT,1,,S3,19.72280938251113,2.0854095294576,1.0033479072196265,0,0
998,2025-01-09 11:10:00,11,REGION_SEOUL_001,CELL05,SEC8,IOT,2,,S3,18.25386561563209,2.940750233246675,0.7182376763889163,0,0
999,2025-01-09 11:15:00,11,REGION_SEOUL_001,CELL05,SEC8,VIDEO,2,,S3,16.915482134315702,3.7069484666165895,1.011958120523007,0,0
0,2025-01-06 00:00:00,0,REGION_SEOUL_001,CELL01,SEC1,VIDEO,2,,S4,11.338016060352928,4.658843526992494,0.4280357913585955,0,0
1,2025-01-06 00:05:00,0,REGION_SEOUL_001,CELL01,SEC1,VOICE,1,,S4,10.140907519665596,2.393536262161876,1.0049340790544907,0,0
2,2025-01-06 00:10:00,0,REGION_SEOUL_001,CELL01,SEC1,VIDEO,1,,S4,9.251036879320035,3.2143207170507377,0.7607442912992373,0,0
3,2025-01-06 00:15:00,0,REGION_SEOUL_001,CELL01,SEC1,DATA,2,NB_8316,S4,8.380587557342698,3.749936579314044,0.8552178809364427,0,0
4,2025-01-06 00:20:00,0,REGION_SEOUL_001,CELL01,SEC1,DATA,2,NB_6659,S4,8.246183000803464,2.6539024384965457,0.9841910380979524,0,0
5,2025-01-06 00:25:00,0,REGION_SEOUL_001,CELL01,SEC1,VOICE,1,,S4,7.943204856548938,3.8456279271579015,0.6438167482171371,0,0
6,2025-01-06 00:30:00,0,REGION_SEOUL_001,CELL01,SEC1,DATA,2,NB_3401,S4,11.096663716331362,3.1824519640064,0.9759429188949887,0,0
7,2025-01-06 00:35:00,0,REGION_SEOUL_001,CELL01,SEC1,VOICE,3,,S4,9.385102963112857,2.1266517852776787,0.6687553227254153,0,0
8,2025-01-06 00:40:00,0,REGION_SEOUL_001,CELL01,SEC1,VIDEO,5,,S4,8.914687204388041,2.357063690747163,1.3037417024431666,0,0
9,2025-01-06 00:45:00,0,REGION_SEOUL_001,CELL01,SEC1,VIDEO,1,,S4,6.959255843567302,2.7098227295355515,0.9698987188647497,0,0
10,2025-01-06 00:50:00,0,REGION_SEOUL_001,CELL01,SEC1,VOICE,3,,S4,8.630240908954136,2.9558845002208005,1.158267559164056,0,0
11,2025-01-06 00:55:00,0,REGION_SEOUL_001,CELL01,SEC1,VIDEO,2,,S4,9.569341701699965,3.619220516124617,0.4682280488103093,0,0
12,2025-01-06 01:00:00,1,REGION_SEOUL_001,CELL01,SEC1,VIDEO,2,,S4,7.695385733139671,2.955165068607035,1.1769272897602343,0,0
13,2025-01-06 01:05:00,1,REGION_SEOUL_001,CELL01,SEC1,IOT,4,,S4,13.989993907148255,3.5996467574271387,1.4491671073514127,0,0
14,2025-01-06 01:10:00,1,REGION_SEOUL_001,CELL01,SEC1,IOT,3,,S4,7.989478288118653,3.053975824084679,1.0352832364114828,0,0
15,2025-01-06 01:15:00,1,REGION_SEOUL_001,CELL01,SEC1,IOT,1,,S4,11.728880865380651,3.006189834127052,1.1566423326327704,0,0
16,2025-01-06 01:20:00,1,REGION_SEOUL_001,CELL01,SEC1,VIDEO,3,,S4,9.81921521408973,2.854028349029519,0.9285746307766924,0,0
17,2025-01-06 01:25:00,1,REGION_SEOUL_001,CELL01,SEC1,IOT,2,,S4,9.150299879481999,3.4910122804494237,1.112586286787467,0,0
18,2025-01-06 01:30:00,1,REGION_SEOUL_001,CELL01,SEC1,VOICE,2,,S4,9.625853892371667,3.0647388616084448,1.4803547537871145,0,0
19,2025-01-06 01:35:00,1,REGION_SEOUL_001,CELL01,SEC1,VIDEO,1,,S4,10.021091105781938,2.633722658837216,1.6738773540714744,0,0
20,2025-01-06 01:40:00,1,REGION_SEOUL_001,CELL01,SEC1,DATA,2,NB_5827,S4,10.339774414947554,3.1660398029796237,1.0951541686149553,0,0
21,2025-01-06 01:45:00,1,REGION_SEOUL_001,CELL01,SEC1,VIDEO,2,,S4,8.527107280729744,2.7713376447611506,0.6940956465516661,0,0
22,2025-01-06 01:50:00,1,REGION_SEOUL_001,CELL01,SEC1,VIDEO,1,,S4,10.838981245699944,2.7437056645029987,1.1869920864476338,0,0
23,2025-01-06 01:55:00,1,REGION_SEOUL_001,CELL01,SEC1,DATA,2,NB_9527,S4,9.581039158618479,3.591324264247828,0.6287071662337997,0,0
24,2025-01-06 02:00:00,2,REGION_SEOUL_001,CELL01,SEC1,DATA,2,NB_7097,S4,8.003106043807136,2.92031685702378,0.8126744571953048,0,0
25,2025-01-06 02:05:00,2,REGION_SEOUL_001,CELL01,SEC2,VIDEO,2,,S4,9.358251410343735,4.067297775711122,0.846944050625198,0,0
26,2025-01-06 02:10:00,2,REGION_SEOUL_001,CELL01,SEC2,DATA,4,NB_6419,S4,12.129535991869421,3.367632189927729,1.612352459811382,0,0
27,2025-01-06 02:15:00,2,REGION_SEOUL_001,CELL01,SEC2,IOT,2,,S4,10.329145733878438,2.617110858344984,1.428612747214799,0,0
28,2025-01-06 02:20:00,2,REGION_SEOUL_001,CELL01,SEC2,IOT,2,,S4,10.006852297108416,2.5827855082892484,1.3664879639646488,0,0
29,2025-01-06 02:25:00,2,REGION_SEOUL_001,CELL01,SEC2,DATA,3,NB_7177,S4,9.403440533290835,2.3796200911815375,1.2462316050610598,0,0
30,2025-01-06 02:30:00,2,REGION_SEOUL_001,CELL01,SEC2,DATA,2,NB_8300,S4,9.521341390324189,3.302971435589071,0.7274771459575127,0,0
31,2025-01-06 02:35:00,2,REGION_SEOUL_001,CELL01,SEC2,VIDEO,3,,S4,10.330156987232472,2.5716923863441226,1.0708651314868705,0,0
32,2025-01-06 02:40:00,2,REGION_SEOUL_001,CELL01,SEC2,VOICE,4,,S4,9.601778177603189,1.8671921168269414,1.551375284391415,0,0
33,2025-01-06 02:45:00,2,REGION_SEOUL_001,CELL01,SEC2,VIDEO,4,,S4,10.681167810519295,2.1742820980942703,1.1342610312189316,0,0
34,2025-01-06 02:50:00,2,REGION_SEOUL_001,CELL01,SEC2,DATA,2,NB_7771,S4,10.484886898361118,2.447930311898914,1.3090442385394128,0,0
35,2025-01-06 02:55:00,2,REGION_SEOUL_001,CELL01,SEC2,VIDEO,1,,S4,8.210541985623438,3.168426708056969,0.517051645972142,0,0
