timestamp,measurement_time,measurement_hour,region_id,cell_id,sector_id,measurement_type,cell_priority,neighbor_cell_id,scenario_id,latency_ms,jitter_ms,packet_loss_pct,alarm_code,interference_flag,latency_roll_mean,latency_roll_std,jitter_roll_mean,packet_loss_roll_mean,latency_diff,packet_loss_diff,anomaly_flag,anomaly_reason,state
995,2025-01-09 10:55:00,10,REGION_SEOUL_001,CELL05,SEC8,IOT,1,,S1,12.0170141801532,2.307371455246349,1.1022603535377482,0,0,10.371574105877219,1.887061963455952,3.2228670481927333,1.0923363917695896,1.6454400742759816,0.009923961768158573,0,normal,GREEN
996,2025-01-09 11:00:00,11,REGION_SEOUL_001,CELL05,SEC8,VIDEO,3,,S1,10.141462868393448,1.8509442064351271,0.8955452287112139,0,0,10.362291586147936,1.8877486638033738,3.1592189765266263,1.0828442153300588,-0.22082871775448787,-0.18729898661884492,0,normal,GREEN
997,2025-01-09 11:05:00,11,REGION_SEOUL_001,CELL05,SEC8,VIDEO,1,,S1,12.591224107046482,2.740659708932141,1.0662054835389525,0,0,10.490281739085875,1.9498898838146401,3.1141734543407815,1.0709901014107213,2.1009423679606076,-0.004784617871768759,0,normal,GREEN
998,2025-01-09 11:10:00,11,REGION_SEOUL_001,CELL05,SEC8,VIDEO,2,,S1,9.604381918227093,1.7098141720174402,0.9772086761625058,0,0,10.551431497502326,1.898779873873843,3.036177328599319,1.0784881632943306,-0.9470495792752338,-0.10127948713182477,0,normal,GREEN
999,2025-01-09 11:15:00,11,REGION_SEOUL_001,CELL05,SEC8,IOT,2,,S1,11.50397636948174,3.256774512509637,0.8882524360389559,0,0,10.582444864049316,1.9095278001297977,3.0435933931314922,1.0677938483990235,0.9215315054324229,-0.1795414123600676,0,normal,GREEN
0,2025-01-06 00:00:00,0,REGION_SEOUL_001,CELL01,SEC1,VOICE,5,,S10,8.199037464026542,3.3258715245876695,0.4999629261792671,0,0,8.199037464026542,0.0,3.3258715245876695,0.4999629261792671,0.0,0.0,0,normal,GREEN
1,2025-01-06 00:05:00,0,REGION_SEOUL_001,CELL01,SEC1,DATA,2,NB_4142,S10,12.93794517946156,3.6294589108378097,1.332711797635855,0,0,10.568491321744052,3.35091378100135,3.4776652177127394,0.916337361907561,2.3694538577175077,0.4163744357282939,0,normal,GREEN
2,2025-01-06 00:10:00,0,REGION_SEOUL_001,CELL01,SEC1,IOT,2,,S10,9.565171139537911,2.97432036786659,0.8687209960521391,0,0,10.234051261008672,2.439233905661045,3.3098836010973565,0.9004652399557537,-0.6688801214707603,-0.03174424390361452,0,normal,GREEN
3,2025-01-06 00:15:00,0,REGION_SEOUL_001,CELL01,SEC1,DATA,3,NB_9533,S10,11.01674298286918,3.407009892784263,1.1695729637301602,0,0,10.429724191473799,2.029710885951872,3.334165174019083,0.9677421708993553,0.5870187913953817,0.20183079283080485,0,normal,GREEN
4,2025-01-06 00:20:00,0,REGION_SEOUL_001,CELL01,SEC1,DATA,4,NB_9917,S10,10.295170275167294,2.7228141531932546,0.9965820253874954,0,0,10.402813408212499,1.7588108658102874,3.2118949698539176,0.9735101417969834,-0.10764313304520456,0.023071883590512043,0,normal,GREEN
5,2025-01-06 00:25:00,0,REGION_SEOUL_001,CELL01,SEC1,VIDEO,2,,S10,9.256596726426636,3.019117161423246,0.5155304744706111,0,0,10.211777294581522,1.6412499229615312,3.1797653351154724,0.897180197242588,-0.9551805681548853,-0.38164972277197695,0,normal,GREEN
6,2025-01-06 00:30:00,0,REGION_SEOUL_001,CELL01,SEC1,VIDEO,2,,S10,9.193065976813877,2.8634438288560617,1.3805629314411865,0,0,10.066247106329,1.5469338515918272,3.1345765485069848,0.9662348735566734,-0.8731811295151228,0.4143280578845131,0,normal,GREEN
7,2025-01-06 00:35:00,0,REGION_SEOUL_001,CELL01,SEC1,VOICE,3,,S10,7.925312503430218,3.229906345583396,1.3235750733983296,0,0,9.798630280966652,1.619906386155762,3.1464927731415364,1.0109023985368806,-1.8733177775364336,0.312672674861449,0,normal,GREEN
8,2025-01-06 00:40:00,0,REGION_SEOUL_001,CELL01,SEC1,DATA,2,NB_1585,S10,11.683637970138498,2.947737195632461,1.229210071621594,0,0,10.008075579763524,1.6403934318061295,3.1244088200849722,1.035158806657404,1.6755623903749743,0.1940512649641899,0,normal,GREEN
9,2025-01-06 00:45:00,0,REGION_SEOUL_001,CELL01,SEC1,VIDEO,3,,S10,9.81920403354349,2.1619103045262915,1.0944541575255493,0,0,9.98918842514152,1.5477306004375109,3.0281589685291044,1.0410883417442187,-0.16998439159802992,0.053365815781330594,0,normal,GREEN
10,2025-01-06 00:50:00,0,REGION_SEOUL_001,CELL01,SEC1,VOICE,1,,S10,12.144360042063008,2.640936279970555,0.6407563742265472,0,0,10.185113117588928,1.6056694387682406,2.9929569059328727,1.0046945265153395,1.9592469244740798,-0.36393815228879234,0,normal,GREEN
11,2025-01-06 00:55:00,0,REGION_SEOUL_001,CELL01,SEC1,DATA,1,NB_9715,S10,9.326848749963538,3.9712542961787447,1.2606892255212836,0,0,10.113591086953479,1.550864169079583,3.074481688453362,1.0260274180991682,-0.7867423369899402,0.2346618074221154,0,normal,GREEN
12,2025-01-06 01:00:00,1,REGION_SEOUL_001,CELL01,SEC1,DATA,1,NB_8255,S10,9.552969244510749,3.2837675913792346,1.6614996532365258,0,0,10.070466329842501,1.4929583760027547,3.0905806040630446,1.0749098977251188,-0.5174970853317529,0.586589755511407,0,normal,GREEN
13,2025-01-06 01:05:00,1,REGION_SEOUL_001,CELL01,SEC1,VIDEO,1,,S10,8.300103956446469,1.9510392580706004,1.0348407340670065,0,0,9.944011874599926,1.5104102670708144,3.0091847936350127,1.072047814606682,-1.6439079181534577,-0.037207080539675585,0,normal,GREEN
14,2025-01-06 01:10:00,1,REGION_SEOUL_001,CELL01,SEC1,VIDEO,1,,S10,9.532839175995273,3.603909375942119,1.0407064914788229,0,0,9.916600361359617,1.4593345204371668,3.0488330991221533,1.0699583930648247,-0.3837611853643441,-0.02925190158600177,0,normal,GREEN
15,2025-01-06 01:15:00,1,REGION_SEOUL_001,CELL01,SEC1,VIDEO,3,,S10,8.139821473900517,2.4235893220558467,0.6694482468093454,0,0,9.805551680893423,1.478170843972192,3.009755363055509,1.0449265089238573,-1.6657302069929063,-0.37547826211451185,0,normal,GREEN
16,2025-01-06 01:20:00,1,REGION_SEOUL_001,CELL01,SEC1,IOT,2,,S10,10.603992183769297,3.446687404863751,0.3788800326457524,0,0,9.852518769297886,1.4442740925481028,3.0354572478677584,1.00574730443691,0.7514734144714108,-0.6268672717911576,0,normal,GREEN
17,2025-01-06 01:25:00,1,REGION_SEOUL_001,CELL01,SEC1,VOICE,3,,S10,10.161713817686849,3.6461170872761337,0.8922653212094033,0,0,9.869696271986163,1.403045696494168,3.069382794501557,0.9994427498131597,0.29201754570068594,-0.10717742860375645,0,normal,GREEN
18,2025-01-06 01:30:00,1,REGION_SEOUL_001,CELL01,SEC1,DATA,3,NB_8618,S10,12.212313943947422,3.050845011877224,1.4445004506398362,0,0,9.99299193893149,1.4656086297050506,3.0684071217318554,1.0228668393303533,2.219322005015931,0.42163361130948296,0,normal,GREEN
19,2025-01-06 01:35:00,1,REGION_SEOUL_001,CELL01,SEC1,IOT,1,,S10,7.813366277378131,2.5015535554708346,1.403127614108134,0,0,9.884010655853823,1.5074793429965225,3.040064443418804,1.0418798780692422,-2.0706443784756914,0.3612477360388917,0,normal,GREEN
20,2025-01-06 01:40:00,1,REGION_SEOUL_001,CELL01,SEC1,DATA,1,NB_2214,S10,11.824002845090458,2.6424180967238073,0.9803775164951856,0,0,10.065258924907019,1.5121403749598437,3.005891772025611,1.065900607585038,1.7587439201834396,-0.08552309108985234,0,normal,GREEN
21,2025-01-06 01:45:00,1,REGION_SEOUL_001,CELL01,SEC1,VIDEO,1,,S10,8.532334220261754,3.3146290696481677,1.1290387883145732,0,0,9.84497837694703,1.3873841951654797,2.9901502799661293,1.0557169571189742,-1.3126441566852751,0.07332183119559899,0,normal,GREEN
22,2025-01-06 01:50:00,1,REGION_SEOUL_001,CELL01,SEC1,DATA,2,NB_3726,S10,10.51634740710595,2.4322578325204955,0.6344914732377576,0,0,9.89253719032543,1.3935768191175717,2.9630471531988243,1.044005480978255,0.6238102167805195,-0.4095140077404975,0,normal,GREEN
23,2025-01-06 01:55:00,1,REGION_SEOUL_001,CELL01,SEC1,VIDEO,1,,S10,8.2818421791553,2.7090534255121517,1.0333678775427857,0,0,9.755792150139737,1.4115237436630566,2.928149329835219,1.0371952266688862,-1.473949970984437,-0.003827349126100499,0,normal,GREEN
24,2025-01-06 02:00:00,2,REGION_SEOUL_001,CELL01,SEC1,DATA,2,NB_6388,S10,10.304160470431556,3.256446990944648,0.8426706571302568,0,0,9.756241659902951,1.4117059726542827,2.9548309717227887,1.0294996582560243,0.5479188105286052,-0.1868290011257675,0,normal,GREEN
25,2025-01-06 02:05:00,2,REGION_SEOUL_001,CELL01,SEC2,IOT,1,,S10,6.234105617351526,2.6744126349512656,1.016401346286966,0,0,9.605117104449196,1.6151321589855487,2.9375957453991894,1.0545432018468421,-3.37101148709767,-0.03814185555987604,0,normal,GREEN
26,2025-01-06 02:10:00,2,REGION_SEOUL_001,CELL01,SEC2,VOICE,1,,S10,8.994127677009002,3.7103906912186586,0.917603968088489,0,0,9.595170189458951,1.618412624750736,2.9799430885173193,1.0313952536792073,-0.6010425124499488,-0.11379128559071827,0,normal,GREEN
27,2025-01-06 02:15:00,2,REGION_SEOUL_001,CELL01,SEC2,DATA,2,NB_6950,S10,10.15914863268671,2.480960280600948,0.9122481580264848,0,0,9.706861995921775,1.5735657605932452,2.942495785268197,1.0108289079106147,0.45228663676493497,-0.0985807498841299,0,normal,GREEN
28,2025-01-06 02:20:00,2,REGION_SEOUL_001,CELL01,SEC2,VOICE,3,,S10,12.63316992769273,1.3559216343711922,1.2989196813200998,0,0,9.754338593799485,1.6488692962738987,2.8629050072051334,1.0143143883955401,2.8788313338932454,0.2846052929245597,0,normal,GREEN
29,2025-01-06 02:25:00,2,REGION_SEOUL_001,CELL01,SEC2,DATA,5,NB_4669,S10,6.807977930606721,2.610889616092999,1.5891768245214477,0,0,9.603777288652648,1.7752700116036761,2.8853539727834687,1.0390505217453352,-2.795799358045927,0.5501263027761125,0,normal,GREEN
30,2025-01-06 02:30:00,2,REGION_SEOUL_001,CELL01,SEC2,VIDEO,3,,S10,9.99658323869685,3.1550617065447635,0.9491633035520914,0,0,9.49638844848434,1.6756644745717897,2.9110602441121793,1.0544708682116124,0.5001947902125092,-0.10530756465952096,0,normal,GREEN
31,2025-01-06 02:35:00,2,REGION_SEOUL_001,CELL01,SEC2,DATA,1,NB_6479,S10,9.221883209752724,3.431664956100753,1.4255891157658236,0,0,9.491140171473798,1.6763876533845354,2.88408077710828,1.0627158627238393,-0.2692569617210747,0.36287325304198426,0,normal,GREEN
32,2025-01-06 02:40:00,2,REGION_SEOUL_001,CELL01,SEC2,IOT,2,,S10,7.125921039795653,2.7958056997323317,0.6275307092647635,0,0,9.369787761238044,1.7575573103056121,2.8596826825259347,1.0110174155252514,-2.243866721442391,-0.38348670626048786,0,normal,GREEN
33,2025-01-06 02:45:00,2,REGION_SEOUL_001,CELL01,SEC2,VOICE,2,,S10,8.312757413536282,2.8613849153365862,0.9723284191486768,0,0,9.370420434092534,1.7571542182774662,2.905199965389234,1.0078917997793349,-1.0576630205562516,-0.035563380630658004,0,normal,GREEN
34,2025-01-06 02:50:00,2,REGION_SEOUL_001,CELL01,SEC2,DATA,3,NB_2360,S10,9.293334060694209,2.9845568055949805,0.6111419104557004,0,0,9.358445178327482,1.7568051492414658,2.8742323368718767,0.9864135707281788,-0.06511111763327371,-0.3752716602724784,0,normal,GREEN
35,2025-01-06 02:55:00,2,REGION_SEOUL_001,CELL01,SEC2,DATA,2,NB_9955,S10,10.700615180414912,3.870956121798492,0.9062908474662398,0,0,9.486484863653201,1.7566327788784026,2.946600676859009,0.9982557007610234,1.214130316761711,-0.09196485329478366,0,normal,GREEN
36,2025-01-06 03:00:00,3,REGION_SEOUL_001,CELL01,SEC2,VIDEO,4,,S10,10.131847542536308,3.189379476372321,1.2147096569490472,0,0,9.462877631591553,1.7439510499142155,2.933735280434438,1.040047181976188,0.6689699109447549,0.17466247497285914,0,normal,GREEN
37,2025-01-06 03:05:00,3,REGION_SEOUL_001,CELL01,SEC2,IOT,2,,S10,8.031274079300683,2.7536134187257293,1.3355902375851023,0,0,9.356355644672243,1.7639685828959037,2.8891100970069177,1.062213427794973,-1.3250815653715602,0.27337680979012924,0,normal,GREEN
38,2025-01-06 03:10:00,3,REGION_SEOUL_001,CELL01,SEC2,DATA,3,NB_2025,S10,7.248947281935544,4.0258825491011,0.7664423616414543,0,0,9.108187311571651,1.68855341134742,2.9378619738681113,1.028310523345054,-1.8592400296361076,-0.2618681617035997,0,normal,GREEN
39,2025-01-06 03:15:00,3,REGION_SEOUL_001,CELL01,SEC2,DATA,1,NB_2007,S10,10.626473221349771,3.0056041191921707,1.1374199562019651,0,0,9.248842658770233,1.692180031106198,2.963064502054178,1.0150251404497457,1.3776305625795384,0.12239481575221944,0,normal,GREEN
40,2025-01-06 03:20:00,3,REGION_SEOUL_001,CELL01,SEC2,VOICE,3,,S10,9.707098974532377,1.9623416153467843,1.3689983042990326,0,0,9.142997465242328,1.5854681636612604,2.929060677985327,1.0344561798399379,0.5641015092900492,0.3345421244590947,0,normal,GREEN
41,2025-01-06 03:25:00,3,REGION_SEOUL_001,CELL01,SEC2,VIDEO,1,,S10,12.417136828635629,2.3065866196674376,1.3263182793245285,0,0,9.337237595661023,1.7374053714259425,2.8786585554862905,1.0443201543904357,3.079899232974606,0.2819981249340928,0,normal,GREEN
42,2025-01-06 03:30:00,3,REGION_SEOUL_001,CELL01,SEC2,DATA,2,NB_5514,S10,9.471165960759553,3.2791183708193707,1.0776871057934396,0,0,9.284978523343703,1.715655279374673,2.9210015824012343,1.0664799360182198,0.18618743741584964,0.01120716977521985,0,normal,GREEN
43,2025-01-06 03:35:00,3,REGION_SEOUL_001,CELL01,SEC2,VOICE,2,,S10,11.71484634504446,2.1113863876812484,0.823244728899158,0,0,9.456628731638158,1.780518655085352,2.891118230509689,1.0559737785860386,2.258217613406302,-0.23272904968688057,0,normal,GREEN
44,2025-01-06 03:40:00,3,REGION_SEOUL_001,CELL01,SEC2,VIDEO,4,,S10,10.815757130382572,3.249025542306339,0.793349291163708,0,0,9.48220856463571,1.7969348220602273,2.8907471580777733,1.0535077102877108,1.3335485657468613,-0.26015841912400284,0,normal,GREEN
45,2025-01-06 03:45:00,3,REGION_SEOUL_001,CELL01,SEC2,VOICE,1,,S10,11.232410628292875,2.6100160194719373,0.7472050040557673,0,0,9.732123815182778,1.6640850528344442,2.887527327303807,1.040047893176151,1.5002868131100975,-0.2928428891203837,0,normal,GREEN
46,2025-01-06 03:50:00,3,REGION_SEOUL_001,CELL01,SEC2,IOT,2,,S10,10.648618712809403,3.588858066002864,0.990516563299119,0,0,9.814848366972798,1.6665890120449818,2.881450696043017,1.0436935229366824,0.833770345836605,-0.053176959637563415,0,normal,GREEN
47,2025-01-06 03:55:00,3,REGION_SEOUL_001,CELL01,SEC2,IOT,2,,S10,10.681497881086589,3.083756433272215,0.7530533649461433,0,0,9.840965829392792,1.6763330286637417,2.911590503676581,1.0357337832826654,0.8405320516937973,-0.28268041833652213,0,normal,GREEN
48,2025-01-06 04:00:00,4,REGION_SEOUL_001,CELL01,SEC2,DATA,2,NB_3025,S10,6.562213982163659,2.1814887954022852,1.2034118105151363,0,0,9.537418032116339,1.693683943070904,2.9528688617281356,1.0309583897424173,-2.97520404995268,0.17245342077271908,0,normal,GREEN
49,2025-01-06 04:05:00,4,REGION_SEOUL_001,CELL01,SEC2,DATA,3,NB_3807,S10,9.644631097833871,3.457111522997251,1.0685010100983443,0,0,9.679250690477696,1.567130498638273,2.995179957073348,1.004924599021262,-0.03461959264382486,0.06357641107708223,0,normal,GREEN
50,2025-01-06 04:10:00,4,REGION_SEOUL_001,CELL01,SEC3,DATA,3,NB_9397,S10,9.004572580855035,3.6817987759171498,1.0549050635078046,0,0,9.629650157585605,1.5722486133872382,3.0215168105419674,1.0102116870190478,-0.6250775767305701,0.04469337648875671,0,normal,GREEN
51,2025-01-06 04:15:00,4,REGION_SEOUL_001,CELL01,SEC3,VOICE,4,,S10,11.90598075481432,2.361583345161963,0.4478573363058115,0,0,9.763855034838686,1.6483250903525348,2.968012729995028,0.961325098046047,2.1421257199756347,-0.5134677617402356,0,normal,GREEN
52,2025-01-06 04:20:00,4,REGION_SEOUL_001,CELL01,SEC3,VOICE,2,,S10,8.497488066731997,2.5986056594409392,1.0083339726106475,0,0,9.832433386185503,1.5589042406103757,2.9581527279804583,0.9803652612133413,-1.3349453194535066,0.027968711397306167,0,normal,GREEN
53,2025-01-06 04:25:00,4,REGION_SEOUL_001,CELL01,SEC3,VIDEO,1,,S10,9.57957937708445,3.251192091313145,0.8622645062020711,0,0,9.895774484362912,1.5191366036454275,2.977643086779286,0.974862065566011,-0.3161951072784621,-0.11259755936393989,0,normal,GREEN
54,2025-01-06 04:30:00,4,REGION_SEOUL_001,CELL01,SEC3,VIDEO,2,,S10,11.201298583955117,3.340857447434126,1.64992528723635,0,0,9.991172710525955,1.539090412679151,2.9954581188712437,1.0268012344050435,1.2101258734291616,0.6231240528313065,0,normal,GREEN
55,2025-01-06 04:35:00,4,REGION_SEOUL_001,CELL01,SEC3,DATA,3,NB_7828,S10,10.451448088461044,4.176622819332781,0.616015738051011,0,0,9.978714355928263,1.53404568763162,3.0107414537479578,1.0122874789342822,0.47273373253278095,-0.3962717408832712,0,normal,GREEN
56,2025-01-06 04:40:00,4,REGION_SEOUL_001,CELL01,SEC3,VIDEO,2,,S10,10.250961233884912,3.445454276605775,0.9383726256468492,0,0,9.984670040495693,1.5349024733157495,3.0235451937596305,0.9984706273691722,0.26629119338921825,-0.06009800172232305,0,normal,GREEN
57,2025-01-06 04:45:00,4,REGION_SEOUL_001,CELL01,SEC3,DATA,2,NB_7588,S10,11.66379508175888,4.200392028150577,1.1149295539980069,0,0,10.166296090618603,1.5062419448230888,3.095884124230873,0.9874375931898175,1.4974989911402758,0.12749196080818936,0,normal,GREEN
58,2025-01-06 04:50:00,4,REGION_SEOUL_001,CELL01,SEC3,VOICE,1,,S10,10.390124720461705,3.0097054869661783,0.7081861635166895,0,0,10.323354962544911,1.3407059516997992,3.0450752711241273,0.9845247832835792,0.06676975791679318,-0.27633861976688967,0,normal,GREEN
59,2025-01-06 04:55:00,4,REGION_SEOUL_001,CELL01,SEC3,VIDEO,4,,S10,9.182598569643885,3.191813333830008,1.5784758060374278,0,0,10.251161229959616,1.362226550023194,3.054385731856019,1.0065775757753523,-1.068562660315731,0.5718982302620754,0,normal,GREEN
60,2025-01-06 05:00:00,5,REGION_SEOUL_001,CELL01,SEC3,DATA,1,NB_9056,S10,8.055595965523715,2.7159355994107135,1.584636443357911,0,0,10.168586079509184,1.4445121609834504,3.0920654310592153,1.0173594827282961,-2.11299011398547,0.5672769606296149,0,normal,GREEN
61,2025-01-06 05:05:00,5,REGION_SEOUL_001,CELL01,SEC3,DATA,2,NB_9399,S10,10.730052616814474,2.7386985377124673,0.7424747010832753,0,0,10.084231868918128,1.3526318172086862,3.113671026961467,0.9881673038162336,0.6458207478963462,-0.24569260273295834,0,normal,GREEN
62,2025-01-06 05:10:00,5,REGION_SEOUL_001,CELL01,SEC3,VIDEO,2,,S10,8.844843607363575,3.073550165291207,0.82245754160857,0,0,10.052915751248326,1.3746437489916574,3.1033926166850585,0.97540582560699,-1.2080721438847508,-0.15294828399841998,0,normal,GREEN
63,2025-01-06 05:15:00,5,REGION_SEOUL_001,CELL01,SEC3,IOT,2,,S10,9.638291928894215,2.708747916794682,1.6440438681352816,0,0,9.949088030440814,1.3198396832371102,3.13326069314073,1.016445782568796,-0.31079610154659854,0.6275980855664856,0,normal,GREEN
64,2025-01-06 05:20:00,5,REGION_SEOUL_001,CELL01,SEC3,VOICE,2,,S10,11.617535787924826,1.7179569341215557,1.4185812346651532,0,0,9.989176963317927,1.3591409659157259,3.056707262731491,1.0477073797438685,1.6283588246068987,0.37087385492128466,0,normal,GREEN
65,2025-01-06 05:25:00,5,REGION_SEOUL_001,CELL01,SEC3,VIDEO,2,,S10,9.66808954027708,2.6665996593089236,0.8891959819645889,0,0,9.910960908917138,1.328496009612369,3.0595364447233404,1.0548069286393096,-0.2428713686400581,-0.16561094667472065,0,normal,GREEN
66,2025-01-06 05:30:00,5,REGION_SEOUL_001,CELL01,SEC3,DATA,2,NB_3617,S10,9.333649057652762,3.538347062700098,1.1294307382327586,0,0,9.845212426159305,1.3225936238242721,3.057010894558202,1.0617526373859916,-0.5115633685065433,0.06767810084676706,0,normal,GREEN
67,2025-01-06 05:35:00,5,REGION_SEOUL_001,CELL01,SEC3,IOT,1,,S10,9.580577824888312,3.036404510111649,0.5839814917966175,0,0,9.790166423349392,1.3087937564874834,3.054643298400174,1.0532990437285155,-0.2095885984610799,-0.46931755193189795,0,normal,GREEN
68,2025-01-06 05:40:00,5,REGION_SEOUL_001,CELL01,SEC3,DATA,2,NB_6919,S10,9.6210617961343,3.0392047404433935,1.6590214801046717,0,0,9.943108814047923,1.068372415807991,3.0975290956522294,1.0760795272079922,-0.3220470179136221,0.5829419528966795,0,normal,GREEN
69,2025-01-06 05:45:00,5,REGION_SEOUL_001,CELL01,SEC3,IOT,2,,S10,8.51320203322386,2.618277535547148,1.0218584656434213,0,0,9.886537360817425,1.1139902349257056,3.0555873962797238,1.073747399985246,-1.3733353275935638,-0.05188893434182473,0,normal,GREEN
70,2025-01-06 05:50:00,5,REGION_SEOUL_001,CELL01,SEC3,DATA,3,NB_7841,S10,12.51603719776502,3.1664751723628566,1.175675920764358,0,0,10.062110591662922,1.2375357295917915,3.0298212161020093,1.0797859428480734,2.4539266061020975,0.09588997791628451,0,normal,GREEN
71,2025-01-06 05:55:00,5,REGION_SEOUL_001,CELL01,SEC3,VIDEO,2,,S10,9.176021541803642,3.8293291362205952,0.7194862203455913,0,0,9.925612631012388,1.1722910927975048,3.103208505654941,1.0933673870500626,-0.7495910892087458,-0.37388116670447136,0,normal,GREEN
72,2025-01-06 06:00:00,6,REGION_SEOUL_001,CELL01,SEC3,DATA,1,NB_2428,S10,11.17658118906584,3.7003531875187536,0.6591727617103604,0,0,10.05956728712908,1.1534289219774088,3.1582958820588316,1.0759093265050481,1.11701390193676,-0.4167365647946877,0,normal,GREEN
73,2025-01-06 06:05:00,6,REGION_SEOUL_001,CELL01,SEC3,VOICE,5,,S10,8.47231126865551,3.1829344550517074,1.1353273854947243,0,0,10.004203881707634,1.203181274880096,3.1548830002457597,1.089562470469681,-1.5318926130521238,0.04576491502504343,0,normal,GREEN
74,2025-01-06 06:10:00,6,REGION_SEOUL_001,CELL01,SEC3,DATA,2,NB_1321,S10,10.824289733020796,2.5731379780205055,1.5748897224310374,0,0,9.985353439160917,1.1862736153250446,3.116497026775079,1.085810692229415,0.838936293859879,0.48907903020162236,0,normal,GREEN
75,2025-01-06 06:15:00,6,REGION_SEOUL_001,CELL01,SEC4,VIDEO,2,,S10,10.254033556288393,3.8835990315190374,0.8378564680998544,0,0,9.975482712552285,1.1830080498962774,3.1018458373843916,1.0969027287318573,0.2785508437361077,-0.259046260632003,0,normal,GREEN
76,2025-01-06 06:20:00,6,REGION_SEOUL_001,CELL01,SEC4,VIDEO,2,,S10,10.037548108912532,3.5296213456308076,0.7062691094550972,0,0,9.964812056303668,1.1813538022536216,3.106054190835643,1.08529755292227,0.07273605260886384,-0.3790284434671727,0,normal,GREEN
77,2025-01-06 06:25:00,6,REGION_SEOUL_001,CELL01,SEC4,DATA,2,NB_3852,S10,10.2624050033121,2.2595779865078893,1.09153926406849,0,0,9.894742552381327,1.1149737511568905,3.009013488753509,1.0841280384257939,0.3676624509307729,0.00741122564269614,0,normal,GREEN
78,2025-01-06 06:30:00,6,REGION_SEOUL_001,CELL01,SEC4,VIDEO,3,,S10,10.62393906319657,2.1216028987949596,1.4911579102915011,0,0,9.906433269518072,1.1216471311892908,2.9646083593449477,1.1232766257645346,0.7175057936784981,0.36788128452696656,0,normal,GREEN
79,2025-01-06 06:35:00,6,REGION_SEOUL_001,CELL01,SEC4,VIDEO,1,,S10,9.659646494109449,2.287284275130125,0.808423331751943,0,0,9.930285665741348,1.1104608278799566,2.9193819064099538,1.0847740020502603,-0.270639171631899,-0.2763506702983173,0,normal,GREEN
80,2025-01-06 06:40:00,6,REGION_SEOUL_001,CELL01,SEC4,DATA,3,NB_9370,S10,9.734461416349104,2.753165839223747,0.9250321395030536,0,0,10.014228938282617,1.0211525469655427,2.9212434184006053,1.0517937868575176,-0.27976752193351295,-0.12676164735446394,0,normal,GREEN
81,2025-01-06 06:45:00,6,REGION_SEOUL_001,CELL01,SEC4,DATA,2,NB_7353,S10,10.866154726019207,3.450891410060985,1.2511372993648109,0,0,10.021034043742855,1.0266128717180723,2.9568530620180313,1.0772269167715942,0.8451206822763524,0.17391038259321667,0,normal,GREEN
82,2025-01-06 06:50:00,6,REGION_SEOUL_001,CELL01,SEC4,DATA,2,NB_5448,S10,8.287068470401223,3.4389757336893014,1.2833246446036808,0,0,9.993145286894737,1.067027420130596,2.9751243404379357,1.10027027192135,-1.706076816493514,0.18305437268233082,0,normal,GREEN
83,2025-01-06 06:55:00,6,REGION_SEOUL_001,CELL01,SEC4,VIDEO,1,,S10,8.055551545095037,3.1703599225906487,0.9146668704370317,0,0,9.914008267704778,1.1501830068881778,2.9982049407277342,1.0638014220364371,-1.8584567226097413,-0.14913455159940547,0,normal,GREEN
84,2025-01-06 07:00:00,7,REGION_SEOUL_001,CELL01,SEC4,VIDEO,3,,S10,10.268419081534736,2.9297729604053995,1.3289938699599722,0,0,9.846552432385275,1.082591755094952,3.0587957420419265,1.059322053801178,0.4218666491494609,0.2696718161587941,0,normal,GREEN
85,2025-01-06 07:05:00,7,REGION_SEOUL_001,CELL01,SEC4,VIDEO,2,,S10,6.985336822307454,4.1856540220072915,1.158630506060439,0,0,9.712414796486792,1.2578791865675412,3.134748460176845,1.0727937800059706,-2.7270779741793376,0.08583672605446835,0,normal,GREEN
86,2025-01-06 07:10:00,7,REGION_SEOUL_001,CELL01,SEC4,VOICE,1,,S10,7.4757405930287,3.016994018903606,1.00485733842548,0,0,9.619519373255589,1.352377978275206,3.10868080798702,1.0665651100156068,-2.1437787802268886,-0.06170777159012686,0,normal,GREEN
87,2025-01-06 07:15:00,7,REGION_SEOUL_001,CELL01,SEC4,VOICE,1,,S10,12.707869993940946,2.9565073330760767,1.2707369256935517,0,0,9.77588398170822,1.5182571903149582,3.104685949135242,1.1009028817104534,2.9319860122327253,0.16983404398309832,0,normal,GREEN
88,2025-01-06 07:20:00,7,REGION_SEOUL_001,CELL01,SEC4,VIDEO,4,,S10,12.324093847128218,2.7462107135557345,1.229381435733493,0,0,9.911035584257917,1.6206086822477854,3.0900362477908585,1.0794208794918947,2.413058262870301,0.1499605562415982,0,normal,GREEN
89,2025-01-06 07:25:00,7,REGION_SEOUL_001,CELL01,SEC4,VOICE,1,,S10,9.143856310584724,4.1059966538728565,0.6858961773081051,0,0,9.942568298125959,1.5979562058296566,3.1644222037071446,1.0626227650751288,-0.7987119875412354,-0.3767265877670236,0,normal,GREEN
90,2025-01-06 07:30:00,7,REGION_SEOUL_001,CELL01,SEC4,IOT,2,,S10,11.498768751720608,3.360449955105717,1.4450536742208249,0,0,9.89170487582374,1.5263146636852818,3.1741209428442874,1.076091652747952,1.607063875896868,0.3689620214728728,0,normal,GREEN
